year,type_activity,age_group,value,unit,source
2562,มีส่วนร่วมในการโหวต/ร้องเรียนประเด็นบ้านเมืองหรือการเมือง (ระดับประเทศ/ท้องถิ่น),รวม,515,พันคน,สำนักงานสถิติแห่งชาติ
2562,มีส่วนร่วมในการโหวต/ร้องเรียนประเด็นบ้านเมืองหรือการเมือง (ระดับประเทศ/ท้องถิ่น),6 - 9 ปี,2,พันคน,สำนักงานสถิติแห่งชาติ
2562,มีส่วนร่วมในการโหวต/ร้องเรียนประเด็นบ้านเมืองหรือการเมือง (ระดับประเทศ/ท้องถิ่น),10 - 14 ปี,9,พันคน,สำนักงานสถิติแห่งชาติ
2562,มีส่วนร่วมในการโหวต/ร้องเรียนประเด็นบ้านเมืองหรือการเมือง (ระดับประเทศ/ท้องถิ่น),15 - 19 ปี,44,พันคน,สำนักงานสถิติแห่งชาติ
2562,มีส่วนร่วมในการโหวต/ร้องเรียนประเด็นบ้านเมืองหรือการเมือง (ระดับประเทศ/ท้องถิ่น),20 - 24 ปี,47,พันคน,สำนักงานสถิติแห่งชาติ
2562,มีส่วนร่วมในการโหวต/ร้องเรียนประเด็นบ้านเมืองหรือการเมือง (ระดับประเทศ/ท้องถิ่น),25 - 29 ปี,59,พันคน,สำนักงานสถิติแห่งชาติ
2562,มีส่วนร่วมในการโหวต/ร้องเรียนประเด็นบ้านเมืองหรือการเมือง (ระดับประเทศ/ท้องถิ่น),30 - 34 ปี,71,พันคน,สำนักงานสถิติแห่งชาติ
2562,มีส่วนร่วมในการโหวต/ร้องเรียนประเด็นบ้านเมืองหรือการเมือง (ระดับประเทศ/ท้องถิ่น),35 - 39 ปี,70,พันคน,สำนักงานสถิติแห่งชาติ
2562,มีส่วนร่วมในการโหวต/ร้องเรียนประเด็นบ้านเมืองหรือการเมือง (ระดับประเทศ/ท้องถิ่น),40 - 49 ปี,109,พันคน,สำนักงานสถิติแห่งชาติ
2562,มีส่วนร่วมในการโหวต/ร้องเรียนประเด็นบ้านเมืองหรือการเมือง (ระดับประเทศ/ท้องถิ่น),50 - 59 ปี,70,พันคน,สำนักงานสถิติแห่งชาติ
2562,มีส่วนร่วมในการโหวต/ร้องเรียนประเด็นบ้านเมืองหรือการเมือง (ระดับประเทศ/ท้องถิ่น),60 ปีขึ้นไป,35,พันคน,สำนักงานสถิติแห่งชาติ
2563,มีส่วนร่วมในการโหวต/ร้องเรียนประเด็นบ้านเมืองหรือการเมือง (ระดับประเทศ/ท้องถิ่น),รวม,622,พันคน,สำนักงานสถิติแห่งชาติ
2563,มีส่วนร่วมในการโหวต/ร้องเรียนประเด็นบ้านเมืองหรือการเมือง (ระดับประเทศ/ท้องถิ่น),6 - 9 ปี,1,พันคน,สำนักงานสถิติแห่งชาติ
2563,มีส่วนร่วมในการโหวต/ร้องเรียนประเด็นบ้านเมืองหรือการเมือง (ระดับประเทศ/ท้องถิ่น),10 - 14 ปี,7,พันคน,สำนักงานสถิติแห่งชาติ
